269296;2;30.00
269846;0;98.75
269888;1;54.50
269961;2;30.00
270846;0;98.75
271367;1;54.75
271902;2;30.00
272103;0;-127.00
272373;1;55.00
272438;2;30.00
273103;0;98.75
273164;1;55.00
273226;2;30.00
274103;0;98.75
274132;1;55.25
274637;2;30.00
275103;0;98.75
275159;1;55.50
275694;2;30.00
276244;0;98.50
276765;1;56.00
277301;2;30.25
277851;0;98.50
278372;1;56.25
278906;2;30.25
279456;0;98.50
279977;1;56.50
280513;2;30.25
281063;0;98.25
281583;1;56.75
282119;2;30.25
282669;0;98.25
283190;1;57.00
283724;2;30.25
284274;0;98.00
284794;1;57.50
285330;2;30.25
285880;0;98.00
286400;1;57.75
286936;2;30.25
287484;0;97.75
288006;1;58.00
288540;2;30.50
289090;0;97.75
289610;1;58.25
290145;2;30.50
290695;0;97.50
291215;1;58.50
291750;2;30.50
292299;0;97.50
292819;1;58.75
293355;2;30.50
293904;0;97.50
294424;1;58.75
294914;2;30.50
295455;0;97.25
295975;1;59.25
296510;2;30.50
297059;0;97.25
297579;1;59.50
298114;2;30.50
298663;0;97.25
299184;1;59.50
299718;2;30.75
300267;0;97.25
300787;1;59.75
301323;2;30.75
301872;0;97.00
302392;1;60.00
302926;2;30.75
303475;0;97.00
303995;1;60.25
304530;2;30.75
305079;0;97.00
305599;1;60.25
306134;2;30.75
306683;0;97.00
307203;1;60.50
307738;2;30.75
308287;0;97.00
308807;1;60.75
309342;2;30.75
309891;0;96.75
310410;1;61.00
310944;2;31.00
311494;0;96.75
312013;1;61.00
312548;2;31.00
313097;0;96.75
313617;1;61.25
314151;2;31.00
314700;0;96.75
315220;1;61.50
315755;2;31.00
316304;0;96.75
316823;1;61.50
317358;2;31.00
317906;0;96.50
318427;1;61.75
318961;2;31.00
319510;0;96.50
320030;1;61.75
320564;2;31.25
321113;0;96.50
321633;1;62.00
322167;2;31.25
322715;0;96.50
323235;1;62.00
323770;2;31.25
324319;0;96.50
324838;1;62.25
325372;2;31.25
325921;0;96.25
326440;1;62.25
326975;2;31.25
327524;0;96.25
328043;1;62.50
328578;2;31.25
329126;0;96.25
329646;1;62.50
330180;2;31.50
330729;0;96.25
331248;1;62.75
331783;2;31.50
332332;0;96.00
332851;1;62.75
333385;2;31.50
333933;0;96.00
334453;1;62.75
334987;2;31.50
335536;0;96.00
336056;1;63.00
336589;2;31.50
337138;0;96.00
337657;1;63.00
338192;2;31.50
338740;0;95.75
339260;1;63.25
339793;2;31.75
340342;0;95.75
340861;1;63.25
341396;2;31.75
341944;0;95.75
342464;1;63.25
342998;2;31.75
343545;0;95.75
344066;1;63.50
344599;2;31.75
345148;0;95.75
345667;1;63.50
346201;2;31.75
346749;0;95.50
347269;1;63.50
347802;2;32.00
348351;0;95.50
348870;1;63.75
349404;2;32.00
349953;0;95.50
350472;1;63.75
351005;2;32.00
351554;0;95.50
352073;1;63.75
352607;2;32.00
353156;0;95.50
353324;1;63.75
353689;2;32.00
354237;0;95.50
354757;1;64.00
355177;2;32.00
355305;0;95.50
355824;1;64.00
356358;2;32.25
356907;0;95.50
356969;1;64.00
357123;2;-127.00
357907;0;95.50
358009;1;64.00
358124;2;32.25
358907;0;95.25
359427;1;64.25
359960;2;32.25
360508;0;95.25
360599;1;64.25
360782;2;32.25
361508;0;95.25
361765;1;64.25
361820;2;32.25
362508;0;95.25
363027;1;64.25
363479;2;32.25
363575;0;95.25
363616;1;64.25
363678;2;32.25
364575;0;95.25
364624;1;64.25
364956;2;32.50
365575;0;95.00
366094;1;64.25
366267;2;32.50
366575;0;95.00
366681;1;64.50
367214;2;32.50
367762;0;95.00
368281;1;64.50
368816;2;32.50
369007;0;95.00
369119;1;64.50
369349;2;32.50
370007;0;95.00
370526;1;64.50
371059;2;32.50
371607;0;95.00
372126;1;64.50
372569;2;32.50
372674;0;95.00
373193;1;64.50
373727;2;32.75
374275;0;94.75
374794;1;64.75
375327;2;32.75
375875;0;94.75
376394;1;64.75
376927;2;32.75
377475;0;94.75
377994;1;64.75
378527;2;32.75
378527;P;100
379075;0;94.75
379594;1;64.75
380128;2;33.00
380676;0;94.50
381195;1;64.75
381727;2;33.00
382275;0;94.50
382794;1;65.00
383328;2;33.00
383876;0;94.50
384395;1;65.00
384928;2;33.00
385475;0;94.50
385994;1;65.00
386528;2;33.00
387076;0;94.50
387594;1;65.00
388127;2;33.25
388675;0;94.50
389194;1;65.00
389727;2;33.25
390275;0;94.25
390794;1;65.00
391326;2;33.25
391874;0;94.25
392393;1;65.25
392927;2;33.25
393474;0;94.25
393993;1;65.25
394526;2;33.25
395073;0;94.25
395592;1;65.25
396125;2;33.25
396673;0;94.00
397192;1;65.25
397724;2;33.50
398272;0;94.00
398790;1;65.25
399324;2;33.50
399872;0;94.00
400390;1;65.25
400923;2;33.50
401470;0;94.00
401989;1;65.25
402522;2;33.50
403069;0;93.75
403588;1;65.25
404121;2;33.50
404669;0;93.75
405187;1;65.50
405720;2;33.50
406267;0;93.75
406786;1;65.50
407319;2;33.75
407866;0;93.75
408385;1;65.50
408918;2;33.75
409465;0;93.75
409984;1;65.50
410516;2;33.75
411064;0;93.75
411582;1;65.50
412115;2;33.75
412662;0;93.50
413180;1;65.50
413714;2;34.00
414261;0;93.50
414779;1;65.50
415312;2;34.00
415859;0;93.50
416377;1;65.50
416911;2;34.00
417458;0;93.50
417976;1;65.50
418509;2;34.00
419056;0;93.50
419574;1;65.50
420108;2;34.00
420655;0;93.25
421173;1;65.75
421705;2;34.25
422253;0;93.25
422771;1;65.50
423304;2;34.25
423851;0;93.25
424369;1;65.75
424902;2;34.25
425449;0;93.25
425967;1;65.75
426500;2;34.25
427047;0;93.25
427566;1;65.75
428098;2;34.25
428645;0;93.00
429163;1;65.75
429696;2;34.25
430243;0;93.00
430761;1;65.75
431294;2;34.50
431841;0;93.00
432359;1;65.75
432891;2;34.50
433438;0;93.00
433956;1;65.75
434489;2;34.50
435036;0;93.00
435554;1;65.75
436087;2;34.50
436634;0;93.00
437152;1;65.75
437685;2;34.50
438232;0;93.00
438750;1;65.75
439282;2;34.50
439829;0;92.75
440347;1;65.75
440880;2;34.75
441426;0;92.75
441945;1;65.75
442477;2;34.75
443024;0;92.75
443542;1;65.75
444075;2;34.75
444621;0;92.75
445138;1;65.75
445671;2;34.75
446218;0;92.50
446736;1;65.75
447268;2;34.75
447815;0;92.50
448333;1;65.75
448866;2;35.00
449413;0;92.50
449931;1;65.75
450462;2;35.00
451009;0;92.50
451527;1;65.75
452060;2;35.00
452606;0;92.50
453125;1;65.75
453657;2;35.00
454204;0;92.50
454721;1;65.75
455254;2;35.00
455800;0;92.50
456318;1;65.75
456851;2;35.00
457398;0;92.50
457916;1;66.00
458447;2;35.25
458994;0;92.25
459512;1;65.75
460045;2;35.25
460592;0;92.25
461109;1;65.75
461641;2;35.25
462188;0;92.25
462706;1;65.75
463238;2;35.25
463784;0;92.25
464303;1;65.75
464835;2;35.25
465381;0;92.25
465899;1;65.75
466432;2;35.25
466977;0;92.00
467495;1;66.00
468028;2;35.50
468574;0;92.00
469092;1;65.75
469624;2;35.50
470170;0;92.00
470688;1;65.75
471221;2;35.50
471767;0;92.00
472285;1;66.00
472816;2;35.50
473363;0;92.00
473880;1;66.00
474413;2;35.50
474959;0;91.75
475476;1;65.75
476009;2;35.75
476555;0;91.75
477073;1;65.75
477604;2;35.75
478151;0;91.75
478668;1;66.00
479201;2;35.75
479748;0;91.75
480265;1;65.75
480796;2;35.75
481343;0;91.75
481860;1;66.00
482393;2;35.75
482938;0;91.75
483457;1;66.00
483988;2;35.75
484535;0;91.50
485052;1;65.75
485583;2;36.00
486130;0;91.50
486647;1;66.00
487180;2;36.00
487726;0;91.50
488243;1;65.75
488775;2;36.00
489321;0;91.25
489838;1;65.75
490371;2;36.00
490916;0;91.25
491433;1;65.75
491966;2;36.00
492512;0;91.25
493029;1;65.75
493561;2;36.00
494107;0;91.25
494624;1;65.75
495156;2;36.00
495703;0;91.25
496220;1;65.75
496751;2;36.25
497297;0;91.25
497815;1;65.75
498347;2;36.25
498892;0;91.25
499409;1;65.75
499942;2;36.25
500488;0;91.00
501005;1;65.75
501536;2;36.25
502082;0;91.00
502599;1;65.75
503132;2;36.25
503677;0;91.00
504195;1;65.75
504726;2;36.25
505272;0;91.00
505789;1;65.75
506321;2;36.25
506867;0;91.00
507384;1;65.75
507916;2;36.50
508462;0;90.75
508979;1;65.75
509510;2;36.50
510056;0;90.75
510573;1;65.75
511105;2;36.50
511651;0;90.75
512167;1;65.75
512699;2;36.50
513246;0;90.75
513762;1;65.75
514293;2;36.50
514840;0;90.75
515356;1;65.75
515888;2;36.50
516433;0;90.75
516951;1;65.75
517482;2;36.50
518028;0;90.50
518545;1;65.75
519076;2;36.75
519622;0;90.50
520139;1;65.75
520671;2;36.75
521217;0;90.50
521734;1;65.75
522265;2;36.75
522811;0;90.50
523327;1;65.75
523858;2;36.75
524404;0;90.50
524921;1;65.75
525453;2;36.75
525999;0;90.50
526516;1;65.75
527047;2;36.75
527592;0;90.25
528109;1;65.75
528641;2;37.00
529186;0;90.25
529703;1;65.75
530234;2;37.00
530780;0;90.25
531297;1;65.75
531828;2;37.00
532373;0;90.25
532890;1;65.75
533422;2;37.00
533967;0;90.25
534483;1;65.75
535015;2;37.00
535561;0;90.25
536078;1;65.75
536608;2;37.00
537154;0;90.00
537671;1;65.75
538202;2;37.00
538747;0;90.00
539265;1;65.75
539795;2;37.00
540341;0;90.00
540858;1;65.75
541388;2;37.25
541934;0;90.00
542451;1;65.75
542982;2;37.25
543527;0;90.00
544044;1;65.75
544575;2;37.25
545121;0;89.75
545637;1;65.75
546168;2;37.25
546713;0;89.75
547230;1;65.75
547761;2;37.25
548306;0;89.75
548823;1;65.75
549354;2;37.25
549900;0;89.75
550416;1;65.75
550947;2;37.25
551492;0;89.75
552009;1;65.75
552540;2;37.50
553085;0;89.75
553602;1;65.75
554132;2;37.50
554678;0;89.50
555194;1;65.75
555725;2;37.50
556270;0;89.50
556787;1;65.75
557318;2;37.50
557863;0;89.50
558380;1;65.75
558910;2;37.50
559456;0;89.50
559972;1;65.75
560503;2;37.50
561048;0;89.50
561565;1;65.50
562096;2;37.50
562640;0;89.50
563158;1;65.50
563688;2;37.50
564234;0;89.50
564750;1;65.50
565280;2;37.50
565826;0;89.50
566342;1;65.50
566873;2;37.75
567418;0;89.25
567934;1;65.50
568465;2;37.75
569010;0;89.25
569527;1;65.50
570057;2;37.75
570602;0;89.25
571119;1;65.50
571650;2;37.75
572194;0;89.25
572710;1;65.50
573242;2;37.75
573787;0;89.00
574303;1;65.50
574833;2;37.75
575379;0;89.00
575895;1;65.50
576425;2;38.00
576971;0;89.00
577487;1;65.50
578018;2;38.00
578563;0;89.00
579079;1;65.50
579609;2;38.00
580155;0;89.00
580671;1;65.50
581201;2;38.00
581746;0;89.00
582262;1;65.50
582794;2;38.00
583339;0;89.00
583855;1;65.50
584385;2;38.00
584930;0;88.75
585446;1;65.50
585976;2;38.00
586522;0;88.75
587038;1;65.50
587569;2;38.00
588113;0;88.75
588630;1;65.50
589160;2;38.00
589705;0;88.75
590221;1;65.50
590751;2;38.00
591296;0;88.75
591812;1;65.50
592343;2;38.25
592888;0;88.50
593404;1;65.50
593935;2;38.25
594480;0;88.50
594996;1;65.50
595526;2;38.25
596071;0;88.50
596586;1;65.50
597116;2;38.25
597662;0;88.50
598177;1;65.50
598708;2;38.25
599254;0;88.50
599769;1;65.50
600299;2;38.25
600844;0;88.50
601360;1;65.25
601890;2;38.25
602435;0;88.50
602951;1;65.25
603482;2;38.25
604026;0;88.50
604542;1;65.25
605073;2;38.25
605618;0;88.50
606134;1;65.25
606664;2;38.50
607209;0;88.25
607724;1;65.25
608254;2;38.50
608799;0;88.25
609315;1;65.25
609846;2;38.50
610391;0;88.25
610907;1;65.25
611437;2;38.50
611982;0;88.25
612498;1;65.25
613028;2;38.50
613572;0;88.25
614088;1;65.25
614619;2;38.50
615163;0;88.25
615680;1;65.25
616210;2;38.50
616754;0;88.00
617270;1;65.25
617800;2;38.50
618345;0;88.00
618860;1;65.25
619390;2;38.50
619935;0;88.00
620451;1;65.25
620981;2;38.75
621526;0;88.00
622042;1;65.25
622571;2;38.75
623116;0;88.00
623632;1;65.25
624162;2;38.75
624706;0;87.75
625222;1;65.25
625753;2;38.75
626297;0;87.75
626812;1;65.25
627343;2;38.75
627888;0;87.75
628403;1;65.25
628933;2;38.75
629478;0;87.75
629993;1;65.25
630523;2;38.75
631068;0;87.75
631583;1;65.00
632114;2;38.75
632658;0;87.75
633174;1;65.00
633704;2;38.75
634249;0;87.75
634764;1;65.00
635294;2;38.75
635838;0;87.75
636354;1;65.00
636883;2;39.00
637428;0;87.75
637944;1;65.00
638474;2;39.00
639019;0;87.50
639534;1;65.00
640064;2;39.00
640609;0;87.50
641124;1;65.00
641654;2;39.00
642198;0;87.50
642714;1;65.00
643244;2;39.00
643788;0;87.50
644303;1;65.00
644834;2;39.00
645378;0;87.50
645894;1;65.00
646423;2;39.00
646968;0;87.50
647483;1;65.00
648012;2;39.00
648557;0;87.50
649072;1;65.00
649603;2;39.00
650146;0;87.25
650662;1;65.00
651192;2;39.00
651737;0;87.25
652252;1;65.00
652781;2;39.25
653326;0;87.25
653841;1;65.00
654370;2;39.25
654915;0;87.25
655430;1;65.00
655960;2;39.25
656504;0;87.25
657019;1;65.00
657549;2;39.25
658094;0;87.00
658609;1;64.75
659139;2;39.25
659683;0;87.00
660198;1;64.75
660727;2;39.25
661272;0;87.00
661787;1;64.75
662317;2;39.25
662861;0;87.00
663376;1;64.75
663906;2;39.25
664450;0;87.00
664966;1;64.75
665495;2;39.25
666039;0;87.00
666554;1;64.75
667084;2;39.25
667628;0;87.00
668143;1;64.75
668673;2;39.25
669217;0;87.00
669732;1;64.75
670262;2;39.50
670806;0;86.75
671322;1;64.75
671851;2;39.50
672395;0;86.75
672910;1;64.75
673439;2;39.50
673984;0;86.75
674499;1;64.75
675028;2;39.50
675572;0;86.75
676087;1;64.75
676617;2;39.50
677161;0;86.75
677677;1;64.75
678206;2;39.50
678750;0;86.75
679265;1;64.75
679794;2;39.50
680338;0;86.50
680853;1;64.75
681382;2;39.50
681927;0;86.50
682442;1;64.75
682972;2;39.50
683515;0;86.50
684030;1;64.75
684560;2;39.50
685104;0;86.50
685619;1;64.50
686148;2;39.50
686692;0;86.50
687207;1;64.50
687736;2;39.50
688280;0;86.50
688795;1;64.50
689325;2;39.75
689869;0;86.50
690383;1;64.50
690913;2;39.75
691458;0;86.50
691972;1;64.50
692501;2;39.75
693046;0;86.50
693560;1;64.50
694089;2;39.75
694634;0;86.25
695148;1;64.50
695677;2;39.75
696221;0;86.25
696736;1;64.50
697266;2;39.75
697809;0;86.25
698324;1;64.50
698854;2;39.75
699398;0;86.25
699913;1;64.50
700442;2;39.75
700986;0;86.25
701500;1;64.50
702029;2;39.75
702573;0;86.00
703088;1;64.50
703618;2;39.75
704161;0;86.00
704676;1;64.50
705206;2;39.75
705750;0;86.00
706264;1;64.25
706793;2;39.75
707337;0;86.00
707852;1;64.25
708381;2;39.75
708925;0;86.00
709440;1;64.25
709968;2;40.00
710512;0;86.00
711027;1;64.25
711557;2;40.00
712100;0;86.00
712615;1;64.25
713144;2;40.00
713688;0;86.00
714203;1;64.25
714732;2;40.00
715276;0;85.75
715790;1;64.25
716319;2;40.00
716863;0;85.75
717378;1;64.25
717906;2;40.00
718450;0;85.75
718965;1;64.25
719495;2;40.00
720038;0;85.75
720552;1;64.25
721082;2;40.00
721626;0;85.75
722141;1;64.25
722670;2;40.00
723213;0;85.75
723728;1;64.25
724257;2;40.00
724801;0;85.75
725315;1;64.25
725844;2;40.00
726388;0;85.50
726902;1;64.25
727432;2;40.00
727975;0;85.50
728491;1;64.25
729019;2;40.00
729563;0;85.50
730078;1;64.00
730607;2;40.25
731150;0;85.50
731665;1;64.00
732194;2;40.25
732738;0;85.50
733252;1;64.00
733782;2;40.25
734325;0;85.50
734839;1;64.00
735369;2;40.25
735912;0;85.50
736428;1;64.00
736956;2;40.25
737500;0;85.25
738015;1;64.00
738544;2;40.25
739087;0;85.25
739602;1;64.00
740131;2;40.25
740675;0;85.25
741189;1;64.00
741719;2;40.25
742262;0;85.25
742776;1;64.00
743306;2;40.25
743849;0;85.25
744364;1;64.00
744893;2;40.25
745437;0;85.25
745951;1;64.00
746480;2;40.25
747024;0;85.25
747538;1;64.00
748067;2;40.25
748611;0;85.00
749125;1;64.00
749655;2;40.25
750198;0;85.00
750712;1;64.00
751242;2;40.25
751785;0;85.00
752300;1;63.75
752829;2;40.25
753373;0;85.00
753887;1;63.75
754416;2;40.25
754960;0;85.00
755474;1;63.75
756003;2;40.25
756547;0;85.00
757061;1;63.75
757591;2;40.50
758133;0;85.00
758648;1;63.75
759178;2;40.50
759720;0;85.00
760236;1;63.75
760764;2;40.50
761308;0;85.00
761823;1;63.75
762351;2;40.50
762895;0;84.75
763409;1;63.75
763938;2;40.50
764482;0;84.75
764996;1;63.75
765526;2;40.50
766068;0;84.75
766583;1;63.75
767113;2;40.50
767655;0;84.75
768171;1;63.75
768699;2;40.50
769243;0;84.75
769758;1;63.75
770286;2;40.50
770830;0;84.75
771344;1;63.75
771873;2;40.50
772417;0;84.75
772931;1;63.75
773460;2;40.50
774003;0;84.50
774518;1;63.75
775047;2;40.50
775590;0;84.50
776104;1;63.50
776634;2;40.50
777177;0;84.50
777692;1;63.50
778220;2;40.50
778764;0;84.50
779278;1;63.50
779807;2;40.50
780351;0;84.50
780865;1;63.50
781394;2;40.50
781937;0;84.50
782452;1;63.50
782981;2;40.75
783524;0;84.50
784038;1;63.50
784568;2;40.75
785111;0;84.25
785626;1;63.50
786154;2;40.75
786698;0;84.25
787212;1;63.50
787741;2;40.75
788285;0;84.25
788799;1;63.50
789327;2;40.75
789871;0;84.25
790385;1;63.50
790915;2;40.75
791457;0;84.25
791972;1;63.50
792501;2;40.75
793044;0;84.25
793559;1;63.50
794088;2;40.75
794631;0;84.25
795146;1;63.50
795674;2;40.75
796217;0;84.25
796732;1;63.50
797260;2;40.75
797804;0;84.25
798318;1;63.25
798846;2;40.75
799390;0;84.00
799904;1;63.25
800434;2;40.75
800976;0;84.00
801490;1;63.25
802020;2;40.75
802563;0;84.00
803078;1;63.25
803606;2;40.75
804150;0;84.00
804664;1;63.25
805192;2;40.75
805736;0;84.00
806250;1;63.25
